,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,threshold,record,evaluation,gold_standard
7,0.015503875968992248,0.001658374792703151,0.00299625468164794,0.8,0.2589197323090326,0.032178449272865964,0.05724278610449643,225,01-02-0017,record,union
8,0.0,0.0,,0.9,0.2589197323090326,0.032178449272865964,0.05724278610449643,225,01-02-0017,record,union
0,0.30526315789473685,0.02404643449419569,0.044581091468101464,0.1,0.18445399193442105,0.01721991190728118,0.03149918191250178,250,01-02-0017,record,union
1,0.30526315789473685,0.02404643449419569,0.044581091468101464,0.2,0.18445399193442105,0.01721991190728118,0.03149918191250178,250,01-02-0017,record,union
2,0.30526315789473685,0.02404643449419569,0.044581091468101464,0.3,0.18445399193442105,0.01721991190728118,0.03149918191250178,250,01-02-0017,record,union
3,0.2631578947368421,0.020729684908789386,0.03843197540353574,0.4,0.18445399193442105,0.01721991190728118,0.03149918191250178,250,01-02-0017,record,union
4,0.15789473684210525,0.012437810945273632,0.023059185242121444,0.5,0.18445399193442105,0.01721991190728118,0.03149918191250178,250,01-02-0017,record,union
5,0.042105263157894736,0.003316749585406302,0.00614911606456572,0.6,0.18445399193442105,0.01721991190728118,0.03149918191250178,250,01-02-0017,record,union
6,0.021052631578947368,0.001658374792703151,0.00307455803228286,0.7,0.18445399193442105,0.01721991190728118,0.03149918191250178,250,01-02-0017,record,union
7,0.010526315789473684,0.0008291873963515755,0.00153727901614143,0.8,0.18445399193442105,0.01721991190728118,0.03149918191250178,250,01-02-0017,record,union
8,0.0,0.0,,0.9,0.18445399193442105,0.01721991190728118,0.03149918191250178,250,01-02-0017,record,union
0,0.0010152284263959391,0.0005589714924538849,0.0007209805335255949,0.1,0.06103006339449752,0.9996426281773604,0.11503690715199914,0,01-02-0018,record,union
1,0.0,0.0,,0.2,0.06103006339449752,0.9996426281773604,0.11503690715199914,0,01-02-0018,record,union
2,0.0,0.0,,0.3,0.06103006339449752,0.9996426281773604,0.11503690715199914,0,01-02-0018,record,union
3,0.0,0.0,,0.4,0.06103006339449752,0.9996426281773604,0.11503690715199914,0,01-02-0018,record,union
4,0.0,0.0,,0.5,0.06103006339449752,0.9996426281773604,0.11503690715199914,0,01-02-0018,record,union
5,0.0,0.0,,0.6,0.06103006339449752,0.9996426281773604,0.11503690715199914,0,01-02-0018,record,union
6,0.0,0.0,,0.7,0.06103006339449752,0.9996426281773604,0.11503690715199914,0,01-02-0018,record,union
7,0.0,0.0,,0.8,0.06103006339449752,0.9996426281773604,0.11503690715199914,0,01-02-0018,record,union
8,0.0,0.0,,0.9,0.06103006339449752,0.9996426281773604,0.11503690715199914,0,01-02-0018,record,union
0,0.07430041814088131,0.1291224147568474,0.09432421396488362,0.1,0.06478194564238678,0.9996404622875262,0.12167848705061263,25,01-02-0018,record,union
1,0.023158571888066904,0.04024594745667971,0.029399755002041655,0.2,0.06478194564238678,0.9996404622875262,0.12167848705061263,25,01-02-0018,record,union
2,0.007397877130910261,0.012856344326439352,0.009391588403429971,0.3,0.06478194564238678,0.9996404622875262,0.12167848705061263,25,01-02-0018,record,union
3,0.002251527822450949,0.003912800447177194,0.0028583095140873828,0.4,0.06478194564238678,0.9996404622875262,0.12167848705061263,25,01-02-0018,record,union
4,0.000643293663557414,0.0011179429849077697,0.0008166598611678235,0.5,0.06478194564238678,0.9996404622875262,0.12167848705061263,25,01-02-0018,record,union
5,0.000321646831778707,0.0005589714924538849,0.00040832993058391177,0.6,0.06478194564238678,0.9996404622875262,0.12167848705061263,25,01-02-0018,record,union
6,0.0,0.0,,0.7,0.06478194564238678,0.9996404622875262,0.12167848705061263,25,01-02-0018,record,union
7,0.0,0.0,,0.8,0.06478194564238678,0.9996404622875262,0.12167848705061263,25,01-02-0018,record,union
8,0.0,0.0,,0.9,0.06478194564238678,0.9996404622875262,0.12167848705061263,25,01-02-0018,record,union
0,0.2717701641684511,0.8513135830072667,0.41201136209928313,0.1,0.1185308650336021,0.9970002425796615,0.21187271315906303,50,01-02-0018,record,union
1,0.1943254817987152,0.6087199552822806,0.2946030028405248,0.2,0.1185308650336021,0.9970002425796615,0.21187271315906303,50,01-02-0018,record,union
2,0.13401142041399,0.41978759083286754,0.20316515622886513,0.3,0.1185308650336021,0.9970002425796615,0.21187271315906303,50,01-02-0018,record,union
3,0.08708065667380442,0.2727780883174958,0.13201677262275122,0.4,0.1185308650336021,0.9970002425796615,0.21187271315906303,50,01-02-0018,record,union
4,0.047109207708779445,0.1475684740078256,0.07141890977952117,0.5,0.1185308650336021,0.9970002425796615,0.21187271315906303,50,01-02-0018,record,union
5,0.019271948608137045,0.06036892118501956,0.029216826727985933,0.6,0.1185308650336021,0.9970002425796615,0.21187271315906303,50,01-02-0018,record,union
6,0.006067094932191292,0.019005030743432086,0.009197889895847423,0.7,0.1185308650336021,0.9970002425796615,0.21187271315906303,50,01-02-0018,record,union
7,0.0007137758743754461,0.0022358859698155395,0.0010821046936291085,0.8,0.1185308650336021,0.9970002425796615,0.21187271315906303,50,01-02-0018,record,union
8,0.0,0.0,,0.9,0.1185308650336021,0.9970002425796615,0.21187271315906303,50,01-02-0018,record,union
0,0.39848240974936766,0.9686975964225825,0.5646790485500163,0.1,0.22341147585490514,0.9838381300573528,0.364134686914809,75,01-02-0018,record,union
1,0.3649114739020464,0.8870877585243152,0.5171065493646139,0.2,0.22341147585490514,0.9838381300573528,0.364134686914809,75,01-02-0018,record,union
2,0.3161646355484019,0.7685858021240917,0.44802867383512546,0.3,0.22341147585490514,0.9838381300573528,0.364134686914809,75,01-02-0018,record,union
3,0.26143941135893306,0.635550586920067,0.37047898338220914,0.4,0.22341147585490514,0.9838381300573528,0.364134686914809,75,01-02-0018,record,union
4,0.20050586341687746,0.4874231414197876,0.28413163897034865,0.5,0.22341147585490514,0.9838381300573528,0.364134686914809,75,01-02-0018,record,union
5,0.13727293630719706,0.33370598099496923,0.19452590420332355,0.6,0.22341147585490514,0.9838381300573528,0.364134686914809,75,01-02-0018,record,union
6,0.07128075419636698,0.1732811626607043,0.10101010101010102,0.7,0.22341147585490514,0.9838381300573528,0.364134686914809,75,01-02-0018,record,union
7,0.026442860427684525,0.06428172163219675,0.03747148908439231,0.8,0.22341147585490514,0.9838381300573528,0.364134686914809,75,01-02-0018,record,union
8,0.004138882501724534,0.010061486864169928,0.0058651026392961885,0.9,0.22341147585490514,0.9838381300573528,0.364134686914809,75,01-02-0018,record,union
0,0.5717744725008648,0.9239798770262717,0.7064102564102565,0.1,0.37954693869562045,0.9239902621593056,0.5380708355037706,100,01-02-0018,record,union
1,0.5544794188861986,0.8960313024035774,0.685042735042735,0.2,0.37954693869562045,0.9239902621593056,0.5380708355037706,100,01-02-0018,record,union
2,0.5216188170183328,0.8429290106204583,0.6444444444444444,0.3,0.37954693869562045,0.9239902621593056,0.5380708355037706,100,01-02-0018,record,union
3,0.48149429263230714,0.7780883174958078,0.5948717948717949,0.4,0.37954693869562045,0.9239902621593056,0.5380708355037706,100,01-02-0018,record,union
4,0.4161189899688689,0.6724427054220234,0.514102564102564,0.5,0.37954693869562045,0.9239902621593056,0.5380708355037706,100,01-02-0018,record,union
5,0.33759944655828433,0.5455561766349916,0.4170940170940171,0.6,0.37954693869562045,0.9239902621593056,0.5380708355037706,100,01-02-0018,record,union
6,0.25942580421999306,0.41922861934041367,0.3205128205128205,0.7,0.37954693869562045,0.9239902621593056,0.5380708355037706,100,01-02-0018,record,union
7,0.14320304392943617,0.23141419787590833,0.1769230769230769,0.8,0.37954693869562045,0.9239902621593056,0.5380708355037706,100,01-02-0018,record,union
8,0.03804911795226565,0.06148686416992733,0.04700854700854701,0.9,0.37954693869562045,0.9239902621593056,0.5380708355037706,100,01-02-0018,record,union
0,0.7363834422657952,0.7557294577976523,0.7459310344827587,0.1,0.5574767699569703,0.76380538180306,0.6445311571886794,125,01-02-0018,record,union
1,0.7314814814814815,0.7506987143655673,0.7409655172413793,0.2,0.5574767699569703,0.76380538180306,0.6445311571886794,125,01-02-0018,record,union
2,0.7135076252723311,0.7322526551145891,0.7227586206896552,0.3,0.5574767699569703,0.76380538180306,0.6445311571886794,125,01-02-0018,record,union
3,0.6824618736383442,0.7003912800447177,0.6913103448275862,0.4,0.5574767699569703,0.76380538180306,0.6445311571886794,125,01-02-0018,record,union
4,0.6410675381263616,0.6579094466182225,0.6493793103448275,0.5,0.5574767699569703,0.76380538180306,0.6445311571886794,125,01-02-0018,record,union
5,0.5697167755991286,0.5846841811067636,0.5771034482758621,0.6,0.5574767699569703,0.76380538180306,0.6445311571886794,125,01-02-0018,record,union
6,0.45206971677559915,0.4639463387367244,0.4579310344827586,0.7,0.5574767699569703,0.76380538180306,0.6445311571886794,125,01-02-0018,record,union
7,0.29411764705882354,0.3018446059250978,0.2979310344827586,0.8,0.5574767699569703,0.76380538180306,0.6445311571886794,125,01-02-0018,record,union
8,0.09912854030501089,0.10173281162660704,0.10041379310344828,0.9,0.5574767699569703,0.76380538180306,0.6445311571886794,125,01-02-0018,record,union
0,0.8357949609035621,0.5377305757406372,0.654421768707483,0.1,0.6866092506776252,0.5442621246512918,0.6072046471617325,150,01-02-0018,record,union
1,0.8314509122502172,0.5349357182783678,0.6510204081632653,0.2,0.6866092506776252,0.5442621246512918,0.6072046471617325,150,01-02-0018,record,union
2,0.8218940052128584,0.5287870318613751,0.6435374149659864,0.3,0.6866092506776252,0.5442621246512918,0.6072046471617325,150,01-02-0018,record,union
3,0.8010425716768028,0.5153717160424819,0.6272108843537415,0.4,0.6866092506776252,0.5442621246512918,0.6072046471617325,150,01-02-0018,record,union
4,0.7549956559513467,0.4857462269424259,0.591156462585034,0.5,0.6866092506776252,0.5442621246512918,0.6072046471617325,150,01-02-0018,record,union
5,0.685490877497828,0.44102850754611517,0.536734693877551,0.6,0.6866092506776252,0.5442621246512918,0.6072046471617325,150,01-02-0018,record,union
6,0.5560382276281495,0.3577417551704863,0.435374149659864,0.7,0.6866092506776252,0.5442621246512918,0.6072046471617325,150,01-02-0018,record,union
7,0.35534317984361424,0.2286193404136389,0.2782312925170068,0.8,0.6866092506776252,0.5442621246512918,0.6072046471617325,150,01-02-0018,record,union
8,0.12423979148566464,0.07993292342090554,0.09727891156462584,0.9,0.6866092506776252,0.5442621246512918,0.6072046471617325,150,01-02-0018,record,union
0,0.8669590643274854,0.33147009502515373,0.4795794581479984,0.1,0.7547629964198266,0.33514979294093183,0.46418147293774614,175,01-02-0018,record,union
1,0.8669590643274854,0.33147009502515373,0.4795794581479984,0.2,0.7547629964198266,0.33514979294093183,0.46418147293774614,175,01-02-0018,record,union
2,0.8581871345029239,0.32811626607043043,0.47472705216336436,0.3,0.7547629964198266,0.33514979294093183,0.46418147293774614,175,01-02-0018,record,union
3,0.8377192982456141,0.320290665176076,0.4634047715325516,0.4,0.7547629964198266,0.33514979294093183,0.46418147293774614,175,01-02-0018,record,union
4,0.7865497076023392,0.30072666294019007,0.43509906995551967,0.5,0.7547629964198266,0.33514979294093183,0.46418147293774614,175,01-02-0018,record,union
5,0.7149122807017544,0.2733370598099497,0.3954710877476749,0.6,0.7547629964198266,0.33514979294093183,0.46418147293774614,175,01-02-0018,record,union
6,0.5511695906432749,0.21073225265511458,0.3048928427011726,0.7,0.7547629964198266,0.33514979294093183,0.46418147293774614,175,01-02-0018,record,union
7,0.33187134502923976,0.12688652878703185,0.18358269308532144,0.8,0.7547629964198266,0.33514979294093183,0.46418147293774614,175,01-02-0018,record,union
8,0.10526315789473684,0.04024594745667971,0.058228871815608575,0.9,0.7547629964198266,0.33514979294093183,0.46418147293774614,175,01-02-0018,record,union
0,0.8955223880597015,0.20122973728339855,0.3286170698311273,0.1,0.8045956647680464,0.19672777363852165,0.3161542169848919,200,01-02-0018,record,union
1,0.8930348258706468,0.20067076579094467,0.327704244637152,0.2,0.8045956647680464,0.19672777363852165,0.3161542169848919,200,01-02-0018,record,union
2,0.8805970149253731,0.19787590832867524,0.3231401186672752,0.3,0.8045956647680464,0.19672777363852165,0.3161542169848919,200,01-02-0018,record,union
3,0.8606965174129353,0.19340413638904416,0.31583751711547237,0.4,0.8045956647680464,0.19672777363852165,0.3161542169848919,200,01-02-0018,record,union
4,0.8208955223880597,0.184460592509782,0.30123231401186673,0.5,0.8045956647680464,0.19672777363852165,0.3161542169848919,200,01-02-0018,record,union
5,0.6940298507462687,0.15595304639463387,0.2546782291191237,0.6,0.8045956647680464,0.19672777363852165,0.3161542169848919,200,01-02-0018,record,union
6,0.49502487562189057,0.11123532699832309,0.1816522136010954,0.7,0.8045956647680464,0.19672777363852165,0.3161542169848919,200,01-02-0018,record,union
7,0.24129353233830847,0.05422023476802683,0.0885440438156093,0.8,0.8045956647680464,0.19672777363852165,0.3161542169848919,200,01-02-0018,record,union
8,0.03482587064676617,0.007825600894354388,0.012779552715654952,0.9,0.8045956647680464,0.19672777363852165,0.3161542169848919,200,01-02-0018,record,union
0,0.8873873873873874,0.11011738401341531,0.19592242665340626,0.1,0.8197010846926704,0.10655311628229341,0.188591220211569,225,01-02-0018,record,union
1,0.8873873873873874,0.11011738401341531,0.19592242665340626,0.2,0.8197010846926704,0.10655311628229341,0.188591220211569,225,01-02-0018,record,union
2,0.8828828828828829,0.10955841252096143,0.19492789656887122,0.3,0.8197010846926704,0.10655311628229341,0.188591220211569,225,01-02-0018,record,union
3,0.8558558558558559,0.10620458356623812,0.18896071606166087,0.4,0.8197010846926704,0.10655311628229341,0.188591220211569,225,01-02-0018,record,union
4,0.7882882882882883,0.09782001117942984,0.174042764793635,0.5,0.8197010846926704,0.10655311628229341,0.188591220211569,225,01-02-0018,record,union
5,0.6081081081081081,0.07546115148127445,0.13426156141223272,0.6,0.8197010846926704,0.10655311628229341,0.188591220211569,225,01-02-0018,record,union
6,0.4009009009009009,0.049748462828395755,0.0885131775236201,0.7,0.8197010846926704,0.10655311628229341,0.188591220211569,225,01-02-0018,record,union
7,0.17567567567567569,0.021799888205701508,0.03878667329686723,0.8,0.8197010846926704,0.10655311628229341,0.188591220211569,225,01-02-0018,record,union
8,0.02702702702702703,0.003353828954723309,0.005967180507210343,0.9,0.8197010846926704,0.10655311628229341,0.188591220211569,225,01-02-0018,record,union
0,0.8547008547008547,0.05589714924538849,0.10493179433368312,0.1,0.7886194508596356,0.053250567463136556,0.09976464859600716,250,01-02-0018,record,union
1,0.8547008547008547,0.05589714924538849,0.10493179433368312,0.2,0.7886194508596356,0.053250567463136556,0.09976464859600716,250,01-02-0018,record,union
2,0.8547008547008547,0.05589714924538849,0.10493179433368312,0.3,0.7886194508596356,0.053250567463136556,0.09976464859600716,250,01-02-0018,record,union
3,0.8205128205128205,0.05366126327557295,0.10073452256033577,0.4,0.7886194508596356,0.053250567463136556,0.09976464859600716,250,01-02-0018,record,union
4,0.7350427350427351,0.048071548351034096,0.09024134312696747,0.5,0.7886194508596356,0.053250567463136556,0.09976464859600716,250,01-02-0018,record,union
5,0.6068376068376068,0.039686975964225824,0.074501573976915,0.6,0.7886194508596356,0.053250567463136556,0.09976464859600716,250,01-02-0018,record,union
6,0.3333333333333333,0.021799888205701508,0.040923399790136414,0.7,0.7886194508596356,0.053250567463136556,0.09976464859600716,250,01-02-0018,record,union
7,0.1452991452991453,0.009502515371716043,0.01783840503672613,0.8,0.7886194508596356,0.053250567463136556,0.09976464859600716,250,01-02-0018,record,union
8,0.008547008547008548,0.0005589714924538849,0.001049317943336831,0.9,0.7886194508596356,0.053250567463136556,0.09976464859600716,250,01-02-0018,record,union
0,0.0011376564277588168,0.000942507068803016,0.0010309278350515464,0.1,0.04217563634267604,0.999697944618497,0.08093668509350885,0,01-02-0019,record,union
1,0.0,0.0,,0.2,0.04217563634267604,0.999697944618497,0.08093668509350885,0,01-02-0019,record,union
2,0.0,0.0,,0.3,0.04217563634267604,0.999697944618497,0.08093668509350885,0,01-02-0019,record,union
3,0.0,0.0,,0.4,0.04217563634267604,0.999697944618497,0.08093668509350885,0,01-02-0019,record,union
4,0.0,0.0,,0.5,0.04217563634267604,0.999697944618497,0.08093668509350885,0,01-02-0019,record,union
5,0.0,0.0,,0.6,0.04217563634267604,0.999697944618497,0.08093668509350885,0,01-02-0019,record,union
6,0.0,0.0,,0.7,0.04217563634267604,0.999697944618497,0.08093668509350885,0,01-02-0019,record,union
7,0.0,0.0,,0.8,0.04217563634267604,0.999697944618497,0.08093668509350885,0,01-02-0019,record,union
8,0.0,0.0,,0.9,0.04217563634267604,0.999697944618497,0.08093668509350885,0,01-02-0019,record,union
0,0.17698220064724918,0.824693685202639,0.29142381348875934,0.1,0.07254326332745342,0.9980928363702778,0.13525587540807887,25,01-02-0019,record,union
1,0.11225728155339806,0.5230914231856739,0.18484596169858453,0.2,0.07254326332745342,0.9980928363702778,0.13525587540807887,25,01-02-0019,record,union
2,0.07200647249190939,0.3355325164938737,0.11856786011656954,0.3,0.07254326332745342,0.9980928363702778,0.13525587540807887,25,01-02-0019,record,union
3,0.043284789644012944,0.20169651272384542,0.07127393838467942,0.4,0.07254326332745342,0.9980928363702778,0.13525587540807887,25,01-02-0019,record,union
4,0.021844660194174758,0.10179076343072573,0.03597002497918401,0.5,0.07254326332745342,0.9980928363702778,0.13525587540807887,25,01-02-0019,record,union
5,0.006674757281553398,0.03110273327049953,0.010990840965861781,0.6,0.07254326332745342,0.9980928363702778,0.13525587540807887,25,01-02-0019,record,union
6,0.0022249190938511327,0.010367577756833177,0.003663613655287261,0.7,0.07254326332745342,0.9980928363702778,0.13525587540807887,25,01-02-0019,record,union
7,0.0006067961165048543,0.002827521206409048,0.0009991673605328894,0.8,0.07254326332745342,0.9980928363702778,0.13525587540807887,25,01-02-0019,record,union
8,0.0,0.0,,0.9,0.07254326332745342,0.9980928363702778,0.13525587540807887,25,01-02-0019,record,union
0,0.36925795053003535,0.9849198868991518,0.5371369827807762,0.1,0.21446966636796563,0.9734296632433723,0.3514963430054192,50,01-02-0019,record,union
1,0.3551236749116608,0.9472196041470311,0.5165767154973014,0.2,0.21446966636796563,0.9734296632433723,0.3514963430054192,50,01-02-0019,record,union
2,0.3261484098939929,0.8699340245051838,0.47442816756617834,0.3,0.21446966636796563,0.9734296632433723,0.3514963430054192,50,01-02-0019,record,union
3,0.28586572438162544,0.76248821866164,0.41583140580827554,0.4,0.21446966636796563,0.9734296632433723,0.3514963430054192,50,01-02-0019,record,union
4,0.2431095406360424,0.648444863336475,0.3536365972757646,0.5,0.21446966636796563,0.9734296632433723,0.3514963430054192,50,01-02-0019,record,union
5,0.18692579505300352,0.49858623939679547,0.2719095348239527,0.6,0.21446966636796563,0.9734296632433723,0.3514963430054192,50,01-02-0019,record,union
6,0.13003533568904593,0.3468426013195099,0.1891544590079671,0.7,0.21446966636796563,0.9734296632433723,0.3514963430054192,50,01-02-0019,record,union
7,0.06431095406360424,0.17153628652214892,0.09354921613980982,0.8,0.21446966636796563,0.9734296632433723,0.3514963430054192,50,01-02-0019,record,union
8,0.013780918727915195,0.036757775683317624,0.020046260601387818,0.9,0.21446966636796563,0.9734296632433723,0.3514963430054192,50,01-02-0019,record,union
0,0.5722932078009415,0.8020735155513666,0.6679748822605965,0.1,0.38232781215747946,0.7889932423889069,0.5150664013060147,75,01-02-0019,record,union
1,0.5682582380632145,0.7964184731385485,0.6632653061224489,0.2,0.38232781215747946,0.7889932423889069,0.5150664013060147,75,01-02-0019,record,union
2,0.5554808338937458,0.7785108388312912,0.6483516483516484,0.3,0.38232781215747946,0.7889932423889069,0.5150664013060147,75,01-02-0019,record,union
3,0.5245460659045057,0.7351555136663525,0.6122448979591837,0.4,0.38232781215747946,0.7889932423889069,0.5150664013060147,75,01-02-0019,record,union
4,0.48755884330867516,0.6833176248821866,0.5690737833594975,0.5,0.38232781215747946,0.7889932423889069,0.5150664013060147,75,01-02-0019,record,union
5,0.4371217215870881,0.6126295947219604,0.5102040816326531,0.6,0.38232781215747946,0.7889932423889069,0.5150664013060147,75,01-02-0019,record,union
6,0.3705447209145931,0.5193213949104618,0.4324960753532182,0.7,0.38232781215747946,0.7889932423889069,0.5150664013060147,75,01-02-0019,record,union
7,0.23335574983187626,0.32704995287464655,0.27237048665620095,0.8,0.38232781215747946,0.7889932423889069,0.5150664013060147,75,01-02-0019,record,union
8,0.0773369199731002,0.10838831291234684,0.09026687598116169,0.9,0.38232781215747946,0.7889932423889069,0.5150664013060147,75,01-02-0019,record,union
0,0.6416256157635468,0.49104618284637136,0.5563267485317672,0.1,0.4450352244222661,0.46860028941120274,0.45651385438693737,100,01-02-0019,record,union
1,0.6403940886699507,0.49010367577756836,0.5552589428723972,0.2,0.4450352244222661,0.46860028941120274,0.45651385438693737,100,01-02-0019,record,union
2,0.6366995073891626,0.4872761545711593,0.5520555258942873,0.3,0.4450352244222661,0.46860028941120274,0.45651385438693737,100,01-02-0019,record,union
3,0.6206896551724138,0.4750235626767201,0.5381740523224774,0.4,0.4450352244222661,0.46860028941120274,0.45651385438693737,100,01-02-0019,record,union
